"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000224245.1",2.49268363181704,2.52986644164701,0.842472496941044,3.0029068614498,0.00267414258012434,0.0756611627561934
"ENSG00000152592.12",8.50327344311015,1.7589936943685,0.585778367414873,3.00283143286974,0.00267480542342931,0.0756611627561934
"ENSG00000230661.1",2.28082556186194,2.34699572847626,0.781683566976637,3.00248825436343,0.00267782306731567,0.0756875749454516
"ENSG00000211879.1",1.40551666271372,2.56539733142982,0.854640975059091,3.00172517617991,0.00268454413464992,0.0757439163460004
"ENSG00000261824.5",669.673902418182,1.00278612965209,0.334110038322403,3.00136486376516,0.00268772306226216,0.0757439163460004
"ENSG00000237781.3",35.7645276444016,1.10110619972835,0.366874113075635,3.00131887337972,0.00268812906901158,0.0757439163460004
"ENSG00000243317.6",2851.22937766347,-0.396045063093922,0.131957154893966,-3.00131556649704,0.00268815826459236,0.0757439163460004
"ENSG00000236172.5",1.32813382445459,2.55228284774507,0.850466413666916,3.00103896724212,0.00269060131128476,0.0757539842060949
"ENSG00000212338.1",1.48597774196417,3.26736020242649,1.08883532516438,3.00078453271454,0.00269285038072208,0.0757585792624522
"ENSG00000196092.11",284.15366241861,1.40451865480407,0.468188350517905,2.99990090152907,0.00270067457264275,0.0759198920111336
"ENSG00000230789.1",2.96624934336933,2.72126126706281,0.907254577773464,2.99944616839651,0.00270470913882844,0.0759745057403319
"ENSG00000245667.2",2.3976656841147,1.31532243476302,0.438672132696194,2.99841803644718,0.00271385142895631,0.0761723986860072
"ENSG00000276410.2",27.5367065239918,3.67921903585106,1.22740545417545,2.9975579979174,0.00272152068801557,0.0763286728870468
"ENSG00000074370.16",3243.42576047718,0.74384579066096,0.248221173239054,2.99670564341659,0.00272914095826466,0.0764833330279107
"ENSG00000178947.8",457.127169697867,-1.12657895464078,0.376015974932946,-2.99609333045407,0.00273462722140857,0.0765667037007242
"ENSG00000205696.4",2.56343103819075,3.51848422119125,1.17443184587257,2.99590328170734,0.00273633208710187,0.0765667037007242
"ENSG00000007001.11",11.0883735419254,1.42043165919031,0.474195099865246,2.99545832420868,0.00274032745532316,0.0765751398220992
"ENSG00000269945.1",1.17182732710202,2.62116529166966,0.875063486137365,2.99540014318252,0.0027408502689628,0.0765751398220992
"ENSG00000261868.1",6.36182234889735,2.28684237103862,0.763532693153498,2.99508114262094,0.00274371842202399,0.0765963513358273
"ENSG00000280404.1",2.01013802900847,2.50140195507881,0.83539896695131,2.99426029242935,0.00275111134464499,0.0767318347651882
"ENSG00000278829.1",4.67108765876407,2.36117385940924,0.788615881578487,2.9940734324081,0.0027527968254141,0.0767318347651882
"ENSG00000255836.1",41.636992403368,-1.8121815783707,0.60555574084792,-2.99259251647622,0.00276618811246015,0.077045975647663
"ENSG00000183648.8",1674.27887993508,-0.498523776105479,0.166673824463018,-2.99101420220962,0.00278052561183297,0.0773859695186002
"ENSG00000225602.4",3.713644551794,3.05157292256064,1.02066367120538,2.98979282661916,0.00279166720889682,0.0775617903568266
"ENSG00000273284.1",46.3045805855344,0.818198275160816,0.273685216028817,2.98955963728295,0.00279379903173161,0.0775617903568266
"ENSG00000230280.2",14.7548585218474,0.984466059207059,0.329334146002618,2.98926203418711,0.00279652188631684,0.0775617903568266
"ENSG00000261083.1",17.2199753535053,1.70045525639872,0.568862872582429,2.98921820768382,0.00279692307201546,0.0775617903568266
"ENSG00000042980.11",1629.35831630348,0.904462026576215,0.302581380504684,2.98915295140646,0.00279752052223136,0.0775617903568266
"ENSG00000226438.1",3.86858369802261,3.18320188883286,1.06563668100693,2.98713618399942,0.00281604248542122,0.0780157613047284
"ENSG00000244400.2",2.27985706602117,4.00315678806648,1.34056383416364,2.98617394117902,0.00282491911162087,0.0782020290656022
"ENSG00000260452.1",3.15020031905353,2.35437448595502,0.788547564723246,2.98571017308427,0.0028292064596446,0.078249997150149
"ENSG00000134762.15",120.21613247511,-1.69802405628406,0.568753088714479,-2.9855205887708,0.00283096079998061,0.078249997150149
"ENSG00000160654.8",290.878578912215,0.790368440134616,0.264791958599348,2.98486571992358,0.00283702834869107,0.0783580757600453
"ENSG00000279187.1",12.6201521153549,1.13534673418957,0.380425970878395,2.98440911267986,0.00284126596983608,0.0783659604845293
"ENSG00000246889.2",52.0153848707594,0.822927437839756,0.275762173937073,2.98419259643471,0.00284327740493629,0.0783659604845293
"ENSG00000274134.1",1.5800852943017,2.06316624608084,0.691420618387786,2.98395244690795,0.00284550991382789,0.0783659604845293
"ENSG00000229106.1",3.70129001747066,1.21161635937184,0.406050482398366,2.98390572574952,0.00284594443499709,0.0783659604845293
"ENSG00000259125.1",2.92631516803764,1.61341622847585,0.540771522609881,2.9835451036496,0.00284930037063578,0.0783989314102208
"ENSG00000222810.1",1.74388543628605,2.71667102800644,0.910887001310047,2.98244570852289,0.00285955360979796,0.0784451246910299
"ENSG00000274008.1",11.5400957524028,1.42188376175494,0.476765055747914,2.98235733641257,0.00286037925152432,0.0784451246910299
"ENSG00000280078.1",2.81092518810393,2.19077015105549,0.734598033981322,2.98227064287405,0.00286118942218404,0.0784451246910299
"ENSG00000255872.3",4.40371805307708,1.43702471369848,0.481858198002031,2.98225643904563,0.00286132218013439,0.0784451246910299
"ENSG00000125498.18",8.31271140775395,1.86996250986069,0.627091084776331,2.98196315536469,0.00286406465182136,0.0784451246910299
"ENSG00000165609.11",3177.48326675387,-0.470915326123094,0.157922018148919,-2.98194850624961,0.00286420169740084,0.0784451246910299
"ENSG00000240861.1",2.38488523826972,3.73010503414006,1.25105837605973,2.98155953832323,0.00286784276545888,0.0784451246910299
"ENSG00000233025.1",12.7373963630176,1.23823040993162,0.415350167635291,2.98117228886947,0.0028714719443068,0.0784451246910299
"ENSG00000156738.16",702.003735966366,1.46689103993765,0.492063810689284,2.98109921532905,0.00287215723634393,0.0784451246910299
"ENSG00000270069.1",190.966818436097,1.10051528138901,0.369173016352621,2.98102849515372,0.00287282060041816,0.0784451246910299
"ENSG00000211990.1",1.15440590077582,2.60247928644202,0.873073713950423,2.98082423609629,0.00287473736133703,0.0784451246910299
"ENSG00000235251.2",3.57354786979456,2.02286564568728,0.678732977543438,2.98035562233724,0.00287913923130824,0.0785062589197562
"ENSG00000232970.1",3.41458912509084,2.70461216400657,0.90795018218723,2.97881119148104,0.00289369025771494,0.0787545143340608
"ENSG00000228403.1",6.35556987143714,1.76245972292315,0.591681606274819,2.97872995244767,0.00289445751539743,0.0787545143340608
"ENSG00000137860.10",319.644214593452,-2.23837766824324,0.751461487642538,-2.97869911506099,0.00289474880605647,0.0787545143340608
"ENSG00000138615.5",1205.21042168069,1.42877249075787,0.479790889154643,2.97790667362455,0.00290224341079777,0.0788417111818117
"ENSG00000165794.8",4.24663333322117,-1.46589925125016,0.492279413982138,-2.97777889876043,0.0029034535128107,0.0788417111818117
"ENSG00000207627.1",2.196166396436,2.76866991672669,0.929810235388733,2.97767201451506,0.0029044661222815,0.0788417111818117
"ENSG00000250771.2",57.2981242711165,1.132017420804,0.380198598515284,2.97743712161131,0.00290669260424316,0.078843222842503
"ENSG00000274184.1",10.4495600869411,1.0834563593424,0.36392168116424,2.97716903229361,0.00290923564894552,0.0788533125147023
"ENSG00000143256.4",2542.71700493245,-0.736231207440973,0.247333696825843,-2.97667166621207,0.00291395894882827,0.0789224377490251
"ENSG00000264580.1",1.38591176075214,2.5887631127098,0.869805757061478,2.97625428630824,0.00291792804985447,0.0789710482643177
"ENSG00000214407.3",1.21874075888286,2.87197275639399,0.965158166421476,2.97564985337317,0.00292368469075171,0.0790679284944916
"ENSG00000185666.13",54.5915191942068,-1.42247533368894,0.478093134559683,-2.97531010354084,0.00292692502890794,0.0790741747835882
"ENSG00000200070.1",1.02180050109809,2.4732969377456,0.8313756730271,2.97494504348455,0.00293041041397021,0.0790741747835882
"ENSG00000151632.15",8330.00430778442,-2.09616293296806,0.704606508519594,-2.9749412013979,0.0029304471161539,0.0790741747835882
"ENSG00000265801.1",3.01896226651578,3.22498838719655,1.08430992903792,2.97423116844276,0.0029372370331095,0.0791904800871732
"ENSG00000235244.3",15.3186567110222,1.43652889146778,0.483039673594781,2.97393562060262,0.00294006753311501,0.0791904800871732
"ENSG00000212342.1",2.14997438497163,2.98691630071105,1.00440819430175,2.97380718084196,0.00294129839310563,0.0791904800871732
"ENSG00000200883.1",2.53393185572545,3.93006289056112,1.32182312756849,2.97321389571274,0.00294699005005882,0.0792849471245454
"ENSG00000228879.1",2.19531585461993,2.17078522074542,0.730229392661695,2.97274423976947,0.00295150280059148,0.0793475808419561
"ENSG00000168229.3",35.5134322829857,0.926388499933885,0.311676743565512,2.97227341808121,0.00295603308079142,0.0794036708117443
"ENSG00000179934.6",37.8306097817549,1.07489877097367,0.361671119516064,2.97203374273275,0.00295834169054751,0.0794036708117443
"ENSG00000254538.1",8.49279469169667,2.48010365743497,0.83453293556549,2.97184634870573,0.00296014786010743,0.0794036708117443
"ENSG00000236003.1",3.2455411476672,2.66148786628218,0.895746544285044,2.97125105674451,0.00296589217064342,0.0794684607293596
"ENSG00000249055.1",2.65826870066606,1.97602675175566,0.66507299601148,2.97114266194256,0.00296693922767102,0.0794684607293596
"ENSG00000239961.2",54.5224192465459,0.995234464840897,0.335018598110906,2.97068422604834,0.00297137129364717,0.0794945458434136
"ENSG00000279029.1",23.5287166526141,2.25795707274359,0.760141653612777,2.97044249846333,0.00297371069890119,0.0794945458434136
"ENSG00000260635.1",3.57180365007336,1.2431459929674,0.418516505630258,2.97036311888178,0.00297447928968059,0.0794945458434136
"ENSG00000134250.16",9858.30176133159,0.684666594976671,0.230518954021405,2.97010975901399,0.0029769336527786,0.0795016399036168
"ENSG00000182459.4",5.0972274827135,1.59936590130688,0.538648456186897,2.96922024548037,0.00298556524092329,0.0795674086016932
"ENSG00000273951.1",14.6948696453718,1.02403244784045,0.344887945123158,2.96917437191018,0.0029860110036182,0.0795674086016932
"ENSG00000265752.2",21.0427217728189,-1.38422936794824,0.466267752029607,-2.96874352112677,0.00299020063148222,0.0795674086016932
"ENSG00000196104.9",69.1677856673864,-1.72797874774062,0.582067085866706,-2.96869345423928,0.00299068783359788,0.0795674086016932
"ENSG00000220884.2",6.28346765185274,1.69292284670693,0.570290877140371,2.96852521154785,0.002992325537989,0.0795674086016932
"ENSG00000229719.3",9.98008242466834,-1.85873495677441,0.626223331760942,-2.96816624757121,0.00299582249282887,0.0795674086016932
"ENSG00000233729.1",1.57002698439746,3.26402090276781,1.09972142121977,2.9680433969791,0.00299702013462442,0.0795674086016932
"ENSG00000235354.1",6.65705892763217,1.01050706959912,0.340470354922026,2.9679737310185,0.00299769948590138,0.0795674086016932
"ENSG00000205832.7",13.7862445348352,0.863733072233564,0.29103197046068,2.96782882947996,0.00299911295087329,0.0795674086016932
"ENSG00000235579.1",13.4290938840505,1.66385679895285,0.560693722001102,2.96749675208524,0.00300235454596754,0.0795952679631686
"ENSG00000236058.3",24.8700496286284,-0.808892015756842,0.27261641017521,-2.9671435231539,0.00300580612102688,0.0796286493914634
"ENSG00000242510.1",4.51827158916209,3.75967180069232,1.2673257747939,2.96661827248304,0.00301094529943069,0.0797066569062119
"ENSG00000237130.1",2.61890709345009,4.09799066682064,1.38150366478148,2.96632630899959,0.00301380540485834,0.0797242624213072
"ENSG00000255652.2",3.84738226480832,-1.7992153724179,0.606826380900899,-2.96495905426322,0.00302723218409674,0.0799797254454475
"ENSG00000147614.3",184.927974730294,-1.18682134412376,0.400292220942721,-2.96488735486465,0.00302793779325431,0.0799797254454475
"ENSG00000238719.1",1.68528960645945,3.55197186371812,1.19809988525227,2.96467089884599,0.00303006889352797,0.0799797254454475
"ENSG00000254142.2",20.6415565180528,1.76372665523583,0.594977212354119,2.96436001012102,0.00303313211701743,0.0800024389906122
"ENSG00000196660.9",11.6876314092946,2.70522850882597,0.912745603761261,2.96383625150119,0.00303829916120325,0.0800555264961935
"ENSG00000254166.1",17.3709247923352,-2.63854171870366,0.890283589241337,-2.96370926139627,0.00303955316735272,0.0800555264961935
"ENSG00000224031.1",2.68092417710578,2.12389865176819,0.716932138761007,2.96248213316073,0.00305169519787613,0.0803101375204455
"ENSG00000156976.13",14085.7867444265,-0.400865921079821,0.135323178542739,-2.9622857325452,0.00305364261882531,0.0803101375204455
"ENSG00000106236.3",237.754990704068,1.28696204854183,0.434692568565528,2.96062583445759,0.00307014675203412,0.0806165230305179
"ENSG00000249931.4",2.85093429577289,1.17765318277952,0.397797177711775,2.96043624430335,0.00307203698730024,0.0806165230305179
"ENSG00000207034.1",4.19491175845142,1.90838408904598,0.644653762452374,2.96032413087323,0.00307315527016417,0.0806165230305179
"ENSG00000251045.1",1.8416463378332,3.30463688903006,1.11634752390075,2.96022234857741,0.00307417082591595,0.0806165230305179
"ENSG00000251203.1",3.1627042182386,1.54006179475318,0.52039235247138,2.95942434095988,0.00308214373858674,0.0807672875797045
"ENSG00000221439.1",2.25055621192779,3.07747745280998,1.04017381840598,2.95861845237181,0.00309021452195336,0.0808719777406695
"ENSG00000273076.1",9.55654135356851,0.989102094004734,0.33431640432356,2.95858079715243,0.00309059210088241,0.0808719777406695
"ENSG00000270377.1",2.88269063005028,4.11581459876411,1.39155529712007,2.95770826159916,0.0030993530370428,0.0809460349018129
"ENSG00000280435.1",22.6828446104848,1.65536395682304,0.559689905176217,2.95764483424416,0.00309999077908683,0.0809460349018129
"ENSG00000120215.8",33.5860265547878,1.21088852939763,0.409411333417076,2.95763314437628,0.00310010833007769,0.0809460349018129
"ENSG00000252473.1",4.97360840410878,2.06749182538559,0.699302119419317,2.95650730631616,0.00311144859746521,0.0811837737499542
"ENSG00000197565.14",132.545714970255,-1.52143457196878,0.514735064735304,-2.95576244208496,0.00311897219252968,0.0812807365106818
"ENSG00000274012.1",33020.0014230589,1.96419410629204,0.664545297021318,2.95569634620262,0.00311964060286042,0.0812807365106818
"ENSG00000239926.1",7.22207371967835,2.38709114664571,0.807915352755688,2.95463025736999,0.00313043973612217,0.0814521902198955
"ENSG00000280159.1",4.41005573909589,1.14027055007378,0.385930080969357,2.95460397181197,0.0031307064302581,0.0814521902198955
"ENSG00000160791.13",613.326811787367,0.703993399547974,0.238309395795996,2.95411516275517,0.00313566967860104,0.0815229224959125
"ENSG00000275481.1",30.5605516541284,1.39266770782471,0.471485370959909,2.95378773892675,0.00313899827108762,0.0815510852688857
"ENSG00000147003.5",332.801274691179,-1.28617975176835,0.435496553559149,-2.95336378957971,0.00314331292791482,0.0816048073923277
"ENSG00000273448.1",32.5317213285622,1.15394804827179,0.390808464855228,2.95272019939297,0.00314987326795853,0.0817128763947597
"ENSG00000200525.1",2.79666132660073,1.72889681829417,0.585567645686195,2.95251425011396,0.00315197521555777,0.0817128763947597
"ENSG00000258082.1",7.03746089251089,0.930365592056971,0.315227882166896,2.95140641005986,0.00316330394183117,0.0819480735858117
"ENSG00000252218.1",2.93475539888182,2.22911238942821,0.755470563962301,2.95062772232572,0.00317128896825119,0.0820230674008209
"ENSG00000235397.1",12.1049886999859,1.47930884695954,0.501364433773965,2.95056599014057,0.00317192278410314,0.0820230674008209
"ENSG00000281183.1",54.3316286058013,1.01640687323435,0.344490559971024,2.95046364498302,0.00317297383530158,0.0820230674008209
"ENSG00000268056.4",3.94131049462487,2.25126818180577,0.76312919831745,2.95004854586795,0.00317724002254691,0.0820749342950951
"ENSG00000270690.1",2.50013607260576,2.02726464660261,0.687384512609811,2.94924399577413,0.00318552368772714,0.08221975781923
"ENSG00000255987.1",11.060796659979,1.05587317571146,0.35804546404166,2.94899190676133,0.003188123248697,0.08221975781923
"ENSG00000235159.1",18.4278364502419,1.21125980141988,0.410757345604981,2.94884513784139,0.00318963763125812,0.08221975781923
"ENSG00000235060.1",3.38814453528614,2.24878717059071,0.762735426935103,2.94831876320077,0.00319507423297048,0.0822881931115774
"ENSG00000261293.1",2.57124785179984,2.98053997387147,1.0109866988674,2.94814954263053,0.00319682380177411,0.0822881931115774
"ENSG00000229009.6",2.22297482835641,3.26266647770472,1.10707866553841,2.94709543166742,0.00320774191137205,0.0825107551140459
"ENSG00000274752.1",6.48112096947673,1.16087591487326,0.394054122635867,2.94598088990427,0.00321932289144061,0.0826426026491686
"ENSG00000100024.13",31.382482268132,1.19669784300087,0.406234291372388,2.94583167501209,0.00322087624198311,0.0826426026491686
"ENSG00000132821.10",2779.05517184014,1.23543620475831,0.419431682998252,2.94550043508147,0.00322432694301218,0.0826426026491686
"ENSG00000232578.4",6.59101758045355,1.19789999119111,0.406726683110457,2.94522105614051,0.00322723999924838,0.0826426026491686
"ENSG00000224746.1",12.9571396622215,1.20955008194795,0.410694192017357,2.94513559105027,0.00322813161408431,0.0826426026491686
"ENSG00000280055.1",17.5538431681488,1.88837847040884,0.641206495958749,2.94503951895448,0.00322913415451023,0.0826426026491686
"ENSG00000279361.1",2.61123774837886,2.12676191765986,0.722166721330572,2.94497358413492,0.00322982236780064,0.0826426026491686
"ENSG00000234274.1",1.2819159630861,3.03818426532627,1.03180740439932,2.94452651955429,0.00323449225696178,0.0826426026491686
"ENSG00000176909.10",106.031301527726,-0.960683618066668,0.326269308635965,-2.94444985365924,0.00323529370131667,0.0826426026491686
"ENSG00000267855.4",107.182606419752,-0.544711959257191,0.184998145784276,-2.94441848023912,0.00323562172266293,0.0826426026491686
"ENSG00000233895.1",39.4299507617938,0.673396966472045,0.228722476274718,2.94416612411642,0.00323826130675164,0.0826518978645255
"ENSG00000211659.2",4796.810286318,1.35492360950761,0.460279513117155,2.94369740754188,0.00324316917589062,0.0826741783462321
"ENSG00000137502.8",809.845452644259,0.605296440240015,0.205631061395887,2.94360412347763,0.00324414674922026,0.0826741783462321
"ENSG00000137265.13",647.552957507517,0.986709779965764,0.335234803481963,2.9433393243099,0.003246923183458,0.0826741783462321
"ENSG00000112695.10",4134.92489913137,-0.610477216545428,0.207418571478873,-2.94321387035302,0.00324823933094915,0.0826741783462321
"ENSG00000248283.2",4.68465869178086,1.83948745419718,0.625206669358627,2.94220702425365,0.00325881985156516,0.0828853900622175
"ENSG00000228986.1",4.5955753652062,1.46726379484397,0.498759029559165,2.94182903543787,0.00326280007619058,0.0829285505718978
"ENSG00000266445.1",8.51102463920277,1.17587032957483,0.399844168646112,2.94082150442852,0.00327343102951803,0.083140569924542
"ENSG00000229839.5",14.0916939671207,1.21907444487386,0.414759227853607,2.93923404955355,0.00329024508361971,0.0833331437558341
"ENSG00000161509.12",86.9997866239513,1.21259927652941,0.412567090307735,2.93915657602484,0.00329106768003486,0.0833331437558341
"ENSG00000105894.10",291.450560792007,-1.00672475969519,0.342524967462411,-2.93912810839306,0.00329136998997642,0.0833331437558341
"ENSG00000232915.1",4.18593844945526,3.24963873985981,1.1056880282827,2.93901955772008,0.00329252296807859,0.0833331437558341
"ENSG00000248671.6",15.9789879324866,0.730865032238419,0.248687908910403,2.93888446543549,0.00329395837348779,0.0833331437558341
"ENSG00000256827.1",2.79180161277302,1.89265794934714,0.644022495953546,2.93880720198267,0.00329477958241679,0.0833331437558341
"ENSG00000231561.2",1.38724442743616,2.97407381706509,1.0121838293523,2.93827438338767,0.00330044782297097,0.0833491676477532
"ENSG00000241438.1",2.6433545792114,1.94107345384275,0.66064330226826,2.93815656221481,0.00330170242894721,0.0833491676477532
"ENSG00000122787.13",4.27697498993658,1.43244100721983,0.487539797257619,2.93810067460589,0.00330229769397348,0.0833491676477532
"ENSG00000125691.11",27429.8103818853,-0.491889804647583,0.16743800376377,-2.9377428874604,0.00330611084060661,0.0833874623130778
"ENSG00000261101.2",18.2371892713563,0.955778833252642,0.325371995931805,2.93749568248941,0.00330874779066818,0.0833960581242666
"ENSG00000215612.6",1.64062804379783,-2.68170495275638,0.913014146430526,-2.93719978298325,0.00331190668703041,0.0834177884001003
"ENSG00000215158.8",290.937666842745,1.27027708228025,0.432535533965563,2.93681555046847,0.00331601268799553,0.0834407659255735
"ENSG00000050438.15",440.741867500124,0.94225630391964,0.320857174040422,2.9366845442606,0.00331741371135815,0.0834407659255735
"ENSG00000249715.8",71.2778275480568,1.13943058022271,0.388058324778102,2.9362353735724,0.00332222138411968,0.0835038620562124
"ENSG00000269553.1",4.91493925139005,1.3920945409113,0.474159081314737,2.93592297557887,0.0033255688587299,0.0835301942939626
"ENSG00000038427.14",17629.4060006531,1.1705130034786,0.398749231597663,2.93546146481267,0.00333051976028076,0.0835557607309735
"ENSG00000256338.2",46.725197127367,-0.760273239107566,0.259031065144313,-2.93506587205669,0.00333476886192813,0.0835557607309735
"ENSG00000108298.8",44193.9885705831,-0.540832944786919,0.184273449108768,-2.93494774967657,0.00333603858315318,0.0835557607309735
"ENSG00000184258.6",5.92044547611432,1.52506894043848,0.519662523168933,2.93472950702413,0.00333838567559561,0.0835557607309735
"ENSG00000184682.5",30.9703104449343,0.915831747538422,0.312070182007387,2.93469802737111,0.0033387243478641,0.0835557607309735
"ENSG00000130948.8",20.4668608359423,-1.29423566609544,0.441034790397348,-2.93454324755063,0.00334038999398055,0.0835557607309735
"ENSG00000130433.6",72.8801175958298,-1.95928246912869,0.667905315565952,-2.93347338831775,0.00335192387599882,0.0837669751945056
"ENSG00000207442.1",1.17216502516126,2.78484680375496,0.949379897326342,2.93333239054006,0.00335344663911925,0.0837669751945056
"ENSG00000159023.17",3246.28287699516,0.408018392739964,0.13911869851948,2.93287959909165,0.00335834100618095,0.083831577556352
"ENSG00000270591.1",4.58835299106663,1.26412527167536,0.431057028682225,2.93261723521801,0.00336117995656529,0.0838448186967386
"ENSG00000234338.1",29.3406961154774,1.00172846050254,0.341697120068419,2.93162687558491,0.00337191600645178,0.084054900037288
"ENSG00000161714.10",906.931424247801,-1.01648725282989,0.3467747825878,-2.9312605871868,0.00337589468010487,0.0840963613041214
"ENSG00000267690.1",8.97704861982834,2.06643155653197,0.705083781289619,2.93076030305562,0.00338133573964983,0.0841741700233597
"ENSG00000270429.1",3.76322654265662,1.77232784369855,0.60496217174781,2.92965068969201,0.0033934323324187,0.0843160809334136
"ENSG00000240770.4",4.05164669620349,2.28485624116673,0.779915876451226,2.92961883474315,0.0033937801842986,0.0843160809334136
"ENSG00000103742.10",167.549311460732,0.842824269644481,0.287692744333924,2.92959862994048,0.00339400083492981,0.0843160809334136
"ENSG00000234174.1",4.20770187692324,1.59013901442246,0.542836642368277,2.92931407040806,0.00339710981245972,0.0843356311609959
"ENSG00000254872.3",71.4357569775945,-1.38655001630514,0.473405266685514,-2.92888591209154,0.00340179257560553,0.0843403865473976
"ENSG00000271215.1",3.0532648455838,2.27747000286606,0.777654625559465,2.92863943454023,0.00340449096260762,0.0843403865473976
"ENSG00000278987.1",39.7271722475253,1.23643146482219,0.422187264279017,2.92863278794939,0.00340456375513158,0.0843403865473976
"ENSG00000238840.1",12.2566194082856,-2.17813827918005,0.743785925277598,-2.92844783042529,0.00340658995223107,0.0843403865473976
"ENSG00000153208.15",1340.26115049614,0.629975867260766,0.215138753736031,2.92823053178846,0.00340897184653351,0.0843418647589217
"ENSG00000165637.12",2502.68185588776,-0.396540759961095,0.135475362955088,-2.92703227591686,0.00342213364555165,0.0846009848715436
"ENSG00000237170.3",5.58126203145201,2.18300955793492,0.745878803980283,2.92676175577799,0.00342511146750686,0.0846009848715436
"ENSG00000263466.1",8.37843434092858,1.57658742747262,0.538701882373099,2.92664176432318,0.00342643306018834,0.0846009848715436
"ENSG00000009790.13",448.985961116094,0.756889272106815,0.258674917218729,2.92602499014934,0.00343323357420513,0.084671665630367
"ENSG00000223907.1",20.2054743483455,1.88701477035715,0.644921735594721,2.92595933151024,0.00343395824541659,0.084671665630367
"ENSG00000263657.1",7.06282609469586,1.4541074742932,0.497137591931534,2.92495980568185,0.0034450071701403,0.0848066105007844
"ENSG00000271065.1",3.53856555030003,2.09465136933257,0.716144658756327,2.92489980023056,0.00344567150887646,0.0848066105007844
"ENSG00000226828.1",2.28247718493625,1.55384538480813,0.531259930402721,2.92483075776154,0.00344643604347901,0.0848066105007844
"ENSG00000240522.1",18.8246903685121,1.06914785600836,0.36561197753748,2.92426922993451,0.00345265980048498,0.0848564691074987
"ENSG00000251752.1",1.76493961282426,1.96208086982733,0.670974425539687,2.92422601390383,0.00345313921392502,0.0848564691074987
"ENSG00000212418.1",1.70117784256919,2.48781422843223,0.850821042050692,2.92401586876128,0.00345547130534115,0.0848564691074987
"ENSG00000262298.1",4.91923117580684,1.02970083353974,0.352245417080385,2.92324834791179,0.00346400107301451,0.0850084587647885
"ENSG00000235328.1",2.96316572517326,1.59562407349115,0.545919672229232,2.92281841937571,0.00346878741108437,0.0850684394129537
"ENSG00000226797.1",6.51202442280896,2.48938428295168,0.851862942530523,2.92228263335036,0.00347476067097024,0.085157427509878
"ENSG00000244398.1",353.231426279293,-0.800547031723543,0.274008363210411,-2.92161531985358,0.00348221336678997,0.0852825283087065
"ENSG00000228423.2",5.06669753349155,2.60901548809348,0.893127324215058,2.92121337837969,0.00348670934959983,0.0853025992543867
"ENSG00000272382.1",25.189551841003,0.828593288470122,0.283655813333302,2.92112218231363,0.00348773017325893,0.0853025992543867
"ENSG00000280153.1",256.102077144871,0.715361974031457,0.244924913014744,2.9207399330112,0.00349201192662774,0.0853498473587613
"ENSG00000235701.1",1.95661989412593,1.97909264856172,0.677774921887811,2.91998506384588,0.00350048162340368,0.0854993225030408
"ENSG00000272158.1",5.84136327291615,1.27208247299333,0.435820535162787,2.91882178639927,0.00351357030134778,0.0857613396135426
"ENSG00000255159.1",9.58582537524773,2.72268430440011,0.93314978180786,2.91773556344325,0.00352583218528734,0.0859656556754487
"ENSG00000235369.1",4.6903406278604,1.29553679742766,0.444032660028445,2.91766105075394,0.00352667475100271,0.0859656556754487
"ENSG00000168016.12",2121.12471675629,0.506063442114355,0.173475848793949,2.91719824766759,0.00353191208452757,0.0859745689430235
"ENSG00000236975.1",14.8585776921679,1.53991703683541,0.527909993103289,2.91700679463007,0.00353408074057574,0.0859745689430235
"ENSG00000115232.12",1205.85438031531,0.859147367283701,0.294531009307365,2.91700140268462,0.00353414183457968,0.0859745689430235
"ENSG00000226636.1",3.58966596676028,1.82784587627466,0.626692981841404,2.91665285751872,0.00353809310145167,0.0860130799496149
"ENSG00000229048.5",3.62145373214796,1.97323259739014,0.676717827345005,2.91588682557958,0.00354679131618345,0.0861668632801223
"ENSG00000262482.1",16.6112551190146,1.22752326961767,0.421037828108439,2.91547026815252,0.0035515294452186,0.0862242977609221
"ENSG00000178462.10",20.1106842724288,-1.34612275671088,0.461783511138189,-2.91505158638732,0.00355629753941816,0.0862823825194841
"ENSG00000205238.8",16.0493880420755,1.15919029147826,0.397689955563113,2.91480907491589,0.00355906200756235,0.0862918104904303
"ENSG00000181333.11",58.5066514705388,-1.55273032296883,0.532798573378307,-2.91429144249291,0.00356496921088279,0.0863773727413361
"ENSG00000225300.1",7.01537384256374,2.05009750366418,0.703643514898377,2.91354565238942,0.00357349582520367,0.0865262455809315
"ENSG00000181240.12",13.9801114635353,-1.1340877529563,0.389388058449779,-2.91248724337182,0.00358562845762394,0.0866857744184876
"ENSG00000264419.1",1.01366508642797,3.12027021205239,1.07136519370484,2.91242447522709,0.00358634914976453,0.0866857744184876
"ENSG00000259079.1",7.27941543932697,2.57420180826474,0.883892694604055,2.91234651443507,0.00358724446450955,0.0866857744184876
"ENSG00000176857.5",7.10345873318677,2.11702594551684,0.726990306279834,2.91204150485874,0.00359074919938347,0.0866894563711818
"ENSG00000254157.1",10.7733593275286,1.66944108932683,0.573313242960754,2.9119178910038,0.00359217048013845,0.0866894563711818
"ENSG00000235050.5",1.35911965407006,3.42797639695185,1.17738796676907,2.91150962444328,0.00359686826218113,0.086745189430557
